Date,Time,Temperature-C-01,Temperature-C-02,Temperature-C-03,Avg-Temperature,Rh-01,Rh-02,Rh-03,Rh-Average,Prec,Soil Moisture-1,Soil Moisture-2,Soil Moisture-3,M-Average,Light-01,Light-02,Light-03
10/6/2567,0:00:00,32.8,28.7,29.2,30.2,79,66.1,88.9,78,0,12,17,15,14.5,0,0,0
10/6/2567,1:00:00,33.1,28.7,29.2,30.3,78,66.1,90.1,78,0,12,17,15,14.5,1,2,0
10/6/2567,2:00:00,33.2,29.2,29.7,30.7,77,67.2,91.2,78.5,0,12,17,15,14.5,0,0,0
10/6/2567,3:00:00,32.6,29.9,30.4,31,75.9,66.1,91.2,77.7,0,11,15,13,13.2,0,2,0
10/6/2567,4:00:00,32.6,30,30.5,31,72.8,65,91.2,76.3,0,11,15,13,13.2,0,0,0
10/6/2567,5:00:00,32.7,30.2,30.7,31.2,69.7,65,91.2,75.3,0,11,15,13,13.2,0,0,0
10/6/2567,6:00:00,32.5,30.2,30.7,31.1,69.7,66.1,92.3,76,0,11,15,13,13.2,8,11,0
10/6/2567,7:00:00,32.5,30.8,31.4,31.6,67.6,67.2,92.3,75.7,0,11,15,13,13.2,257,306,7
10/6/2567,8:00:00,32.4,30.7,31.3,31.5,66.6,68.3,93.5,76.1,0,12,17,15,14.5,709,641,62
10/6/2567,9:00:00,32,31.3,31.9,31.7,66.6,69.4,93.5,76.5,0,12,17,15,14.5,939,821,172
10/6/2567,10:00:00,31.8,31.3,31.9,31.6,64.5,70.6,93.5,76.2,0,12,17,15,14.5,860,990,230
10/6/2567,11:00:00,31.6,31.3,31.9,31.6,63.4,72.8,93.5,76.6,0,12,17,15,14.5,1320,1131,214
10/6/2567,12:00:00,31,31.3,31.9,31.4,61.4,72.8,93.5,75.9,0,12,17,15,14.5,1372,1524,153
10/6/2567,13:00:00,30.5,32,32.6,31.7,61.4,73.9,93.5,76.3,0,12,17,15,14.5,3437,6522,199
10/6/2567,14:00:00,30.2,32.2,32.7,31.7,61.4,75,95.8,77.4,0,12,17,15,14.5,2906,6355,280
10/6/2567,15:00:00,29.8,32.3,32.9,31.6,60.3,76.2,98,78.2,0,12,17,15,14.5,2400,3632,160
10/6/2567,16:00:00,29.6,32.6,33.2,31.8,59.3,77.3,98,78.2,0,11,15,13,13.2,1460,2161,52
10/6/2567,17:00:00,29.3,32.2,32.7,31.4,59.3,78.4,99.2,79,0,12,17,15,14.5,372,1064,28
10/6/2567,18:00:00,29,32.9,33.5,31.8,58.2,78.4,100.3,79,0,12,17,15,14.5,9,26,4
10/6/2567,19:00:00,28.7,32.2,32.7,31.2,57.2,78.4,100.3,78.6,0,11,15,13,13.2,1,0,0
10/6/2567,20:00:00,28.5,32.6,33.2,31.4,56.2,78.4,101.5,78.7,0,11,15,13,13.2,0,0,0
10/6/2567,21:00:00,28.4,33,33.6,31.7,57.2,79.5,101.5,79.4,0,11,15,13,13.2,0,0,0
10/6/2567,22:00:00,28.2,33.2,33.9,31.8,58.2,78.4,101.5,79.4,0,11,15,13,13.2,0,2,0
10/6/2567,23:00:00,28,33.1,33.7,31.6,56.2,79.5,100.3,78.7,0,11,15,13,13.2,0,2,0
11/6/2567,0:00:00,27.8,32.7,33.3,31.3,56.2,79.5,99.2,78.3,0,9,12,11,10.6,0,0,0
11/6/2567,1:00:00,27.4,32.9,33.5,31.3,56.2,79.5,98,77.9,0,9,12,11,10.6,0,0,0
11/6/2567,2:00:00,26.7,33.2,33.9,31.3,54.1,77.3,95.8,75.7,0,9,12,11,10.6,0,0,0
11/6/2567,3:00:00,26,32.7,33.3,30.7,56.2,77.3,92.3,75.3,0,9,12,11,10.6,0,0,0
11/6/2567,4:00:00,25.8,32.8,33.4,30.7,54.1,77.3,91.2,74.2,0,9,12,11,10.6,0,0,0
11/6/2567,5:00:00,25.3,32.9,33.5,30.6,54.1,76.2,87.8,72.7,0,9,12,11,10.6,0,0,0
11/6/2567,6:00:00,25.1,32.7,33.3,30.4,53,75,85.5,71.2,0,10,14,12,11.9,0,0,0
11/6/2567,7:00:00,24.8,32.5,33.1,30.1,51,75,83.2,69.7,0,10,14,12,11.9,135,305,15
11/6/2567,8:00:00,24.6,32.2,32.7,29.8,53,76.2,77.5,68.9,0,10,14,12,11.9,968,1395,35
11/6/2567,9:00:00,24.5,32.4,33,29.9,52,73.9,76.4,67.4,0,10,14,12,11.9,1824,3065,47
11/6/2567,10:00:00,24.5,31.4,32,29.3,51,71.7,75.2,66,0,10,14,12,11.9,2584,4414,54
11/6/2567,11:00:00,24.4,30.6,31.2,28.7,51,68.3,76.4,65.2,0,10,14,12,11.9,1267,2387,62
11/6/2567,12:00:00,24.2,30.2,30.7,28.4,51,69.4,73,64.5,0,10,14,12,11.9,2052,1870,104
11/6/2567,13:00:00,24,30,30.5,28.2,51,69.4,73,64.5,0,10,14,12,11.9,2858,4169,419
11/6/2567,14:00:00,24,29.8,30.3,28,52,71.7,71.8,65.2,0,10,14,12,11.9,3202,3454,394
11/6/2567,15:00:00,23.8,29.4,30,27.7,51,71.7,70.7,64.4,0,10,14,12,11.9,1628,1620,290
11/6/2567,16:00:00,23.7,29,29.5,27.4,49.9,70.6,69.5,63.3,0,9,12,11,10.6,643,1516,137
11/6/2567,17:00:00,23.5,28.6,29.1,27.1,51,69.4,69.5,63.3,0,9,12,11,10.6,498,511,48
11/6/2567,18:00:00,23.4,27.9,28.4,26.6,49.9,67.2,67.3,61.5,0,9,12,11,10.6,40,62,1
11/6/2567,19:00:00,23.3,27.1,27.6,26,48.9,67.2,65,60.4,0,9,12,11,10.6,0,0,0
11/6/2567,20:00:00,23.1,26.7,27.2,25.7,48.9,65,65,59.6,0,9,12,11,10.6,0,0,0
11/6/2567,21:00:00,23,26.6,27.1,25.5,48.9,63.8,65,59.2,0,9,12,11,10.6,0,0,0
11/6/2567,22:00:00,22.9,26.7,27.2,25.6,48.9,65,63.8,59.2,0,9,12,11,10.6,0,0,0
11/6/2567,23:00:00,22.7,26.9,27.4,25.7,47.8,62.7,63.8,58.1,0,9,12,11,10.6,0,0,0
12/6/2567,0:00:00,22.6,26.9,27.4,25.7,47.8,61.6,63.8,57.8,0,11,15,13,13.2,0,0,0
12/6/2567,1:00:00,22.5,27,27.5,25.7,46.8,61.6,61.6,56.7,0,11,15,13,13.2,1,0,0
12/6/2567,2:00:00,22.5,27,27.5,25.7,47.8,62.7,61.6,57.4,0,11,15,13,13.2,0,0,0
12/6/2567,3:00:00,22.5,27.1,27.6,25.8,47.8,63.8,60.4,57.4,0,11,15,13,13.2,1,0,0
12/6/2567,4:00:00,22.4,27,27.5,25.6,47.8,60.5,59.3,55.9,0,11,15,13,13.2,0,0,0
12/6/2567,5:00:00,22.3,27,27.5,25.6,47.8,60.5,59.3,55.9,0,11,15,13,13.2,0,0,0
12/6/2567,6:00:00,22.3,26.9,27.4,25.5,48.9,58.2,57,54.7,0,11,15,13,13.2,7,9,0
12/6/2567,7:00:00,22.2,26.7,27.2,25.4,48.9,57.1,55.9,54,0,12,17,15,14.5,194,440,9
12/6/2567,8:00:00,22.4,26.8,27.3,25.5,48.9,56,57,54,0,12,17,15,14.5,414,953,54
12/6/2567,9:00:00,23.7,26.8,27.3,25.9,49.9,54.9,54.7,53.2,0,12,17,15,14.5,532,1059,92
12/6/2567,10:00:00,24.1,26.8,27.3,26.1,49.9,56,55.9,53.9,0,12,17,15,14.5,643,1071,119
12/6/2567,11:00:00,24,26.9,27.4,26.1,51,56,54.7,53.9,0,12,17,15,14.5,735,1117,168
12/6/2567,12:00:00,23.9,27,27.5,26.2,52,53.8,53.6,53.1,0,12,17,15,14.5,993,1543,69
12/6/2567,13:00:00,23.8,26.8,27.3,26,53,53.8,53.6,53.5,0,12,17,15,14.5,4274,4541,103
12/6/2567,14:00:00,23.5,26.8,27.3,25.9,54.1,52.6,54.7,53.8,0,12,17,15,14.5,4164,5333,173
12/6/2567,15:00:00,23.3,26.6,27.1,25.7,55.1,53.8,53.6,54.2,0,12,17,15,14.5,2377,2623,134
12/6/2567,16:00:00,23.3,26.6,27.1,25.7,56.2,54.9,53.6,54.9,0,12,17,15,14.5,1412,2330,80
12/6/2567,17:00:00,23.2,26.6,27.1,25.6,57.2,54.9,51.3,54.5,0,11,15,13,13.2,691,953,25
12/6/2567,18:00:00,23.1,26.7,27.2,25.7,58.2,56,53.6,55.9,0,11,15,13,13.2,17,26,2
12/6/2567,19:00:00,22.9,26.7,27.2,25.6,59.3,57.1,51.3,55.9,0,11,15,13,13.2,0,2,0
12/6/2567,20:00:00,22.9,26.7,27.2,25.6,59.3,58.2,51.3,56.3,0,11,15,13,13.2,0,0,0
12/6/2567,21:00:00,22.9,26.7,27.2,25.6,60.3,58.2,50.2,56.2,0,11,15,13,13.2,0,0,0
12/6/2567,22:00:00,22.7,26.8,27.3,25.6,61.4,57.1,51.3,56.6,0,11,15,13,13.2,1,0,0
12/6/2567,23:00:00,22.5,26.8,27.3,25.5,61.4,57.1,50.2,56.2,0,11,15,13,13.2,1,2,0
13/6/2567,0:00:00,22.4,26.8,27.3,25.5,62.4,57.1,49,56.2,0,9,12,11,10.6,0,0,0
13/6/2567,1:00:00,22.3,26.8,27.3,25.5,65.5,56,47.9,56.5,0,9,12,11,10.6,0,0,0
13/6/2567,2:00:00,22,26.8,27.3,25.4,68.6,57.1,49,58.3,0,9,12,11,10.6,0,0,0
13/6/2567,3:00:00,22,26.7,27.2,25.3,71.8,56,47.9,58.5,0,9,12,11,10.6,0,0,0
13/6/2567,4:00:00,22,26.5,27,25.2,72.8,57.1,47.9,59.3,0,9,12,11,10.6,0,0,0
13/6/2567,5:00:00,21.9,26.5,27,25.1,74.9,54.9,49,59.6,0,9,12,11,10.6,0,0,0
13/6/2567,6:00:00,21.7,26.5,27,25.1,75.9,56,50.2,60.7,0,9,12,11,10.6,0,0,0
13/6/2567,7:00:00,21.6,26.5,27,25,77,56,51.3,61.4,0,9,12,11,10.6,193,167,24
13/6/2567,8:00:00,21.5,26.5,27,25,78,56,51.3,61.8,0,9,12,11,10.6,909,1352,56
13/6/2567,9:00:00,21.3,26.5,27,24.9,78,57.1,50.2,61.8,0,10,14,12,11.9,2005,3741,61
13/6/2567,10:00:00,21.2,26.4,26.9,24.8,78,56,51.3,61.8,0,10,14,12,11.9,2890,5003,66
13/6/2567,11:00:00,21.1,26.4,26.9,24.8,79,57.1,53.6,63.2,0,10,14,12,11.9,1560,4656,77
13/6/2567,12:00:00,21.1,26.4,26.9,24.8,80.1,60.5,55.9,65.5,0,9,12,11,10.6,1221,3339,108
13/6/2567,13:00:00,20.9,26.4,26.9,24.7,81.1,61.6,57,66.6,0,9,12,11,10.6,2730,4329,309
13/6/2567,14:00:00,20.5,26.4,26.9,24.6,81.1,63.8,59.3,68.1,0,10,14,12,11.9,2260,6080,394
13/6/2567,15:00:00,20.2,26.3,26.8,24.4,81.1,63.8,59.3,68.1,0,9,12,11,10.6,1057,3485,238
13/6/2567,16:00:00,20.1,26.2,26.6,24.3,82.2,65,61.6,69.6,0,9,12,11,10.6,988,1132,92
13/6/2567,17:00:00,20,26.2,26.6,24.3,82.2,65,63.8,70.3,0,9,12,11,10.6,328,618,29
13/6/2567,18:00:00,19.8,26.1,26.5,24.1,83.2,66.1,67.3,72.2,0,9,12,11,10.6,40,76,1
13/6/2567,19:00:00,19.6,25.8,26.3,23.9,84.2,67.2,70.7,74,0,9,12,11,10.6,0,0,0
13/6/2567,20:00:00,19.6,25.7,26.2,23.8,84.2,68.3,71.8,74.8,0,9,12,11,10.6,0,0,0
13/6/2567,21:00:00,19.7,25.6,26.1,23.8,85.3,68.3,74.1,75.9,0,9,12,11,10.6,0,0,0
13/6/2567,22:00:00,20,25.6,26.1,23.9,85.3,68.3,76.4,76.7,0,9,12,11,10.6,0,0,0
13/6/2567,23:00:00,20.4,25.5,26,24,86.3,68.3,78.7,77.8,0,9,12,11,10.6,0,0,0
14/6/2567,0:00:00,20.8,25.5,26,24.1,87.4,70.6,79.8,79.2,0,11,15,13,13.2,0,0,0
14/6/2567,1:00:00,21.1,25.4,25.9,24.1,87.4,70.6,82.1,80,0,12,17,15,14.5,0,0,0
14/6/2567,2:00:00,21.6,25.4,25.9,24.3,87.4,70.6,82.1,80,0,12,17,15,14.5,0,0,0
14/6/2567,3:00:00,22,25.4,25.9,24.4,88.4,71.7,83.2,81.1,0,12,17,15,14.5,0,0,0
14/6/2567,4:00:00,22.3,25.4,25.9,24.5,88.4,75,84.4,82.6,0,12,17,15,14.5,0,0,0
14/6/2567,5:00:00,22.7,25.4,25.9,24.7,88.4,76.2,85.5,83.4,0,12,17,15,14.5,0,0,0
14/6/2567,6:00:00,23.1,25.2,25.6,24.6,88.4,79.5,86.6,84.9,0,12,17,15,14.5,6,8,0
14/6/2567,7:00:00,23.8,24.9,25.3,24.6,89.4,81.8,86.6,85.9,0,12,17,15,14.5,282,335,13
14/6/2567,8:00:00,24.5,24.6,25.1,24.7,87.4,82.9,87.8,86,0,12,17,15,14.5,619,780,63
14/6/2567,9:00:00,25.1,24.4,24.9,24.8,81.1,84,88.9,84.7,0,12,17,15,14.5,688,1020,105
14/6/2567,10:00:00,25.5,24.2,24.6,24.8,79,84,88.9,84,0,12,17,15,14.5,696,1181,235
14/6/2567,11:00:00,25.8,24,24.4,24.7,79,85.1,90.1,84.7,0,12,17,15,14.5,726,1347,238
14/6/2567,12:00:00,26.2,24,24.4,24.9,78,86.2,91.2,85.1,0,12,17,15,14.5,1006,2267,146
14/6/2567,13:00:00,25.9,24,24.4,24.8,78,86.2,92.3,85.5,0,12,17,15,14.5,2973,9105,171
14/6/2567,14:00:00,26.3,23.9,24.3,24.8,79,86.2,92.3,85.9,0,12,17,15,14.5,3494,8552,216
14/6/2567,15:00:00,26.7,23.8,24.2,24.9,79,87.4,93.5,86.6,0,12,17,15,14.5,1714,6296,206
14/6/2567,16:00:00,26.8,23.8,24.2,24.9,79,87.4,94.6,87,0,12,17,15,14.5,1523,2989,42
14/6/2567,17:00:00,27,23.9,24.3,25.1,79,88.5,94.6,87.4,0,12,17,15,14.5,619,1050,21
14/6/2567,18:00:00,28,24,24.4,25.5,80.1,88.5,95.8,88.1,0,12,17,15,14.5,17,27,2
14/6/2567,19:00:00,28.5,24,24.4,25.6,80.1,88.5,95.8,88.1,0,12,17,15,14.5,1,0,0
14/6/2567,20:00:00,28.7,24.1,24.5,25.8,80.1,89.6,95.8,88.5,0,11,15,13,13.2,0,0,0
14/6/2567,21:00:00,28.9,24.1,24.5,25.8,79,89.6,95.8,88.1,0,12,17,15,14.5,0,0,0
14/6/2567,22:00:00,29.2,24.1,24.5,26,80.1,89.6,95.8,88.5,0,11,15,13,13.2,0,0,0
14/6/2567,23:00:00,29.2,24.1,24.5,26,81.1,89.6,96.9,89.2,0,11,15,13,13.2,1,0,0
15/6/2567,0:00:00,28.7,24,24.4,25.7,81.1,90.7,96.9,89.6,0,9,12,11,10.6,0,0,0
15/6/2567,1:00:00,29.2,24.3,24.8,26.1,82.2,90.7,96.9,89.9,0,10,14,12,11.9,0,0,0
15/6/2567,2:00:00,29.7,24.9,25.3,26.6,83.2,91.8,98,91,0,10,14,12,11.9,0,0,0
15/6/2567,3:00:00,30.3,25.1,25.5,27,83.2,91.8,98,91,0,10,14,12,11.9,0,0,0
15/6/2567,4:00:00,30,25.2,25.6,27,83.2,93,99.2,91.8,0,10,14,12,11.9,0,0,0
15/6/2567,5:00:00,30.2,25.6,26.1,27.3,83.2,93,99.2,91.8,0,10,14,12,11.9,0,0,0
15/6/2567,6:00:00,30.5,26.2,26.6,27.8,84.2,93,100.3,92.5,0,9,12,11,10.6,0,0,0
15/6/2567,7:00:00,30.9,26.2,26.6,27.9,84.2,93,100.3,92.5,0,10,14,12,11.9,103,210,18
15/6/2567,8:00:00,31.1,25.9,26.4,27.8,85.3,94.1,100.3,93.2,0,10,14,12,11.9,881,1186,32
15/6/2567,9:00:00,31.1,26.5,27,28.2,85.3,94.1,100.3,93.2,0,10,14,12,11.9,2449,2013,40
15/6/2567,10:00:00,30.9,27.3,27.8,28.6,85.3,94.1,100.3,93.2,0,10,14,12,11.9,3277,2597,48
15/6/2567,11:00:00,31.4,28,28.5,29.3,85.3,94.1,100.3,93.2,0,10,14,12,11.9,3049,3657,44
15/6/2567,12:00:00,31.9,28.4,29,29.8,85.3,95.2,101.5,94,0,10,14,12,11.9,2185,1517,80
15/6/2567,13:00:00,32,28.1,28.6,29.6,85.3,96.3,102.6,94.7,0,10,14,12,11.9,2835,2251,370
15/6/2567,14:00:00,31.9,27.5,28,29.1,87.4,96.3,102.6,95.4,0,10,14,12,11.9,3983,3761,400
15/6/2567,15:00:00,32.2,27.9,28.4,29.5,89.4,96.3,102.6,96.1,0,10,14,12,11.9,2281,2917,281
15/6/2567,16:00:00,32,27.9,28.4,29.4,89.4,97.4,102.6,96.5,0,9,12,11,10.6,736,1737,131
15/6/2567,17:00:00,32.4,28.2,28.7,29.8,90.5,96.3,103.7,96.8,0,9,12,11,10.6,399,552,50
15/6/2567,18:00:00,32,29.2,29.7,30.3,91.5,96.3,103.7,97.2,0,9,12,11,10.6,50,41,1
15/6/2567,19:00:00,32.5,29,29.5,30.3,91.5,96.3,103.7,97.2,0,9,12,11,10.6,0,0,0
15/6/2567,20:00:00,33.1,29.9,30.4,31.1,92.6,96.3,104.9,97.9,0,9,12,11,10.6,0,0,0
15/6/2567,21:00:00,33.1,30.1,30.6,31.3,92.6,96.3,104.9,97.9,0,9,12,11,10.6,0,0,0
15/6/2567,22:00:00,32.4,29.6,30.2,30.7,92.6,96.3,103.7,97.5,0,9,12,11,10.6,0,0,0
15/6/2567,23:00:00,32.9,30.5,31.1,31.5,91.5,95.2,103.7,96.8,0,9,12,11,10.6,0,0,0
16/6/2567,0:00:00,32.7,31.2,31.7,31.9,90.5,95.2,101.5,95.7,0,12,17,15,14.5,0,0,0
16/6/2567,1:00:00,33.4,31.1,31.6,32,89.4,96.3,101.5,95.7,0,12,17,15,14.5,0,0,0
16/6/2567,2:00:00,33.5,30.5,31.1,31.7,87.4,97.4,98,94.3,0,12,17,15,14.5,0,0,0
16/6/2567,3:00:00,33.9,30.4,31,31.8,84.2,97.4,96.9,92.9,0,11,15,13,13.2,0,0,0
16/6/2567,4:00:00,33.9,31.9,32.5,32.8,83.2,98.6,96.9,92.9,0,11,15,13,13.2,0,0,0
16/6/2567,5:00:00,33.1,31.6,32.2,32.3,80.1,98.6,95.8,91.5,0,11,15,13,13.2,0,0,0
16/6/2567,6:00:00,32.9,32.5,33.1,32.8,78,99.7,94.6,90.8,0,11,15,13,13.2,5,8,0
16/6/2567,7:00:00,32.6,32.8,33.4,32.9,75.9,99.7,95.8,90.5,0,11,15,13,13.2,213,528,5
16/6/2567,8:00:00,32.8,32.8,33.4,33,70.7,99.7,96.9,89.1,0,12,17,15,14.5,505,1229,28
16/6/2567,9:00:00,32.8,33.1,33.7,33.2,69.7,100.8,99.2,89.9,0,12,17,15,14.5,663,1337,56
16/6/2567,10:00:00,32,33.2,33.9,33,68.6,100.8,100.3,89.9,0,12,17,15,14.5,768,1446,103
16/6/2567,11:00:00,31.8,33.2,33.9,33,69.7,100.8,101.5,90.6,0,12,17,15,14.5,877,1690,76
16/6/2567,12:00:00,30.7,33.9,34.5,33.1,66.6,99.7,101.5,89.2,0,12,17,15,14.5,1481,2351,188
16/6/2567,13:00:00,30.3,33.7,34.3,32.8,66.6,99.7,101.5,89.2,0,12,17,15,14.5,5969,6724,125
16/6/2567,14:00:00,29.8,34,34.6,32.8,65.5,100.8,102.6,89.6,0,12,17,15,14.5,5607,8570,89
16/6/2567,15:00:00,29.5,33.6,34.2,32.4,64.5,100.8,102.6,89.3,0,12,17,15,14.5,4126,5185,96
16/6/2567,16:00:00,29.2,33.5,34.1,32.3,63.4,101.9,103.7,89.7,0,11,15,13,13.2,1955,1999,57
16/6/2567,17:00:00,28.7,33.1,33.7,31.8,63.4,101.9,103.7,89.7,0,12,17,15,14.5,682,643,24
16/6/2567,18:00:00,27.8,32.9,33.5,31.4,61.4,101.9,104.9,89.4,0,12,17,15,14.5,18,12,3
16/6/2567,19:00:00,27.1,32.6,33.2,31,59.3,100.8,104.9,88.3,0,11,15,13,13.2,0,0,0
16/6/2567,20:00:00,26.6,32.2,32.7,30.5,59.3,100.8,106,88.7,0,11,15,13,13.2,0,0,0
16/6/2567,21:00:00,26.1,32.3,32.9,30.4,59.3,100.8,104.9,88.3,0,11,15,13,13.2,0,0,0
16/6/2567,22:00:00,25.8,32.4,33,30.4,58.2,100.8,104.9,88,0,11,15,13,13.2,0,0,0
16/6/2567,23:00:00,25.4,32.5,33.1,30.3,58.2,99.7,104.9,87.6,0,11,15,13,13.2,0,0,0
17/6/2567,0:00:00,24.9,32.8,33.4,30.4,58.2,98.6,102.6,86.5,0,9,12,11,10.6,0,0,0
17/6/2567,1:00:00,24.7,32.8,33.4,30.3,56.2,96.3,100.3,84.3,0,9,12,11,10.6,0,0,0
17/6/2567,2:00:00,24.6,32.7,33.3,30.2,56.2,94.1,98,82.8,0,9,12,11,10.6,0,0,0
17/6/2567,3:00:00,24.5,32.5,33.1,30,55.1,91.8,95.8,80.9,0,9,12,11,10.6,0,0,0
17/6/2567,4:00:00,24.4,32.6,33.2,30,54.1,89.6,93.5,79.1,0,9,12,11,10.6,0,0,0
17/6/2567,5:00:00,24,33.6,34.2,30.6,54.1,85.1,91.2,76.8,0,9,12,11,10.6,0,0,0
17/6/2567,6:00:00,24,33.4,34,30.4,52,81.8,88.9,74.2,0,10,14,12,11.9,0,0,0
17/6/2567,7:00:00,23.7,33.2,33.9,30.3,51,78.4,85.5,71.6,0,10,14,12,11.9,131,296,18
17/6/2567,8:00:00,23.5,33.2,33.9,30.2,52,78.4,84.4,71.6,0,10,14,12,11.9,772,1368,54
17/6/2567,9:00:00,23.3,33,33.6,30,49.9,77.3,80.9,69.4,0,10,14,12,11.9,1314,2294,77
17/6/2567,10:00:00,23.3,32.9,33.5,29.9,51,76.2,78.7,68.6,0,10,14,12,11.9,1698,5103,104
17/6/2567,11:00:00,23.1,32.6,33.2,29.6,49.9,75,75.2,66.7,0,10,14,12,11.9,2394,5171,144
17/6/2567,12:00:00,22.9,31.4,32,28.7,48.9,72.8,74.1,65.3,0,10,14,12,11.9,989,3181,110
17/6/2567,13:00:00,22.7,30.8,31.4,28.3,48.9,70.6,73,64.1,0,10,14,12,11.9,1471,3722,233
17/6/2567,14:00:00,22.6,30.5,31.1,28.1,49.9,69.4,70.7,63.3,0,10,14,12,11.9,2462,4702,182
17/6/2567,15:00:00,22.4,30.3,30.9,27.8,48.9,67.2,68.4,61.5,0,10,14,12,11.9,1908,4486,218
17/6/2567,16:00:00,22.4,30.1,30.6,27.7,48.9,68.3,68.4,61.9,0,9,12,11,10.6,1133,927,85
17/6/2567,17:00:00,22.2,29.9,30.4,27.5,46.8,67.2,67.3,60.4,0,9,12,11,10.6,355,468,30
17/6/2567,18:00:00,22,29.5,30.1,27.2,48.9,67.2,65,60.4,0,9,12,11,10.6,27,53,1
17/6/2567,19:00:00,21.9,29.4,30,27.1,46.8,66.1,63.8,58.9,0,9,12,11,10.6,0,0,0
17/6/2567,20:00:00,21.7,29.2,29.7,26.9,46.8,66.1,62.7,58.5,0,9,12,11,10.6,0,0,0
17/6/2567,21:00:00,21.7,29.2,29.7,26.9,45.8,62.7,58.1,55.5,0,9,12,11,10.6,0,0,0
17/6/2567,22:00:00,21.6,29.1,29.6,26.8,46.8,63.8,58.1,56.3,0,9,12,11,10.6,0,0,0
17/6/2567,23:00:00,21.5,29,29.5,26.7,45.8,61.6,57,54.8,0,9,12,11,10.6,0,0,0
18/6/2567,0:00:00,21.3,28.7,29.2,26.4,44.7,61.6,55.9,54.1,0,11,15,13,13.2,0,0,0
18/6/2567,1:00:00,21.1,28.4,29,26.2,43.7,60.5,57,53.7,0,11,15,13,13.2,0,0,0
18/6/2567,2:00:00,21,28.4,29,26.1,44.7,60.5,54.7,53.3,0,11,15,13,13.2,0,0,0
18/6/2567,3:00:00,20.9,28.3,28.9,26,43.7,57.1,53.6,51.5,0,11,15,13,13.2,0,0,0
18/6/2567,4:00:00,20.8,27.8,28.3,25.6,43.7,57.1,53.6,51.5,0,11,15,13,13.2,0,0,0
18/6/2567,5:00:00,20.6,27.3,27.8,25.2,44.7,56,52.4,51.1,0,11,15,13,13.2,0,0,0
18/6/2567,6:00:00,20.6,26.8,27.3,24.9,45.8,57.1,50.2,51,0,11,15,13,13.2,5,8,0
18/6/2567,7:00:00,20.6,26.7,27.2,24.8,46.8,56,51.3,51.4,0,12,17,15,14.5,340,407,5
18/6/2567,8:00:00,20.4,26.5,27,24.6,46.8,59.4,50.2,52.1,0,12,17,15,14.5,800,712,37
18/6/2567,9:00:00,20.5,26.3,26.8,24.5,45.8,56,50.2,50.6,0,12,17,15,14.5,871,886,58
18/6/2567,10:00:00,20.6,26.2,26.6,24.5,46.8,54.9,49,50.2,0,12,17,15,14.5,942,1046,98
18/6/2567,11:00:00,20.4,25.9,26.4,24.3,48.9,53.8,49,50.6,0,12,17,15,14.5,1103,968,97
18/6/2567,12:00:00,20.3,25.7,26.2,24.1,51,53.8,49,51.2,0,12,17,15,14.5,1536,1745,140
18/6/2567,13:00:00,20.1,25.7,26.2,24,52,53.8,47.9,51.2,0,12,17,15,14.5,4407,8037,189
18/6/2567,14:00:00,20,25.6,26.1,23.9,54.1,56,46.7,52.3,0,12,17,15,14.5,5618,8683,148
18/6/2567,15:00:00,19.8,25.5,26,23.8,54.1,51.5,46.7,50.8,0,12,17,15,14.5,3396,6111,146
18/6/2567,16:00:00,19.8,25.5,26,23.8,56.2,51.5,46.7,51.5,0,12,17,15,14.5,1305,2857,76
18/6/2567,17:00:00,19.8,25.4,25.9,23.7,58.2,49.3,46.7,51.4,0,11,15,13,13.2,415,1106,29
18/6/2567,18:00:00,19.6,25.2,25.6,23.5,61.4,50.4,44.5,52.1,0,11,15,13,13.2,8,21,2
18/6/2567,19:00:00,19.6,25.2,25.6,23.5,64.5,48.2,44.5,52.4,0,11,15,13,13.2,0,0,0
18/6/2567,20:00:00,19.5,25.1,25.5,23.4,65.5,49.3,45.6,53.5,0,11,15,13,13.2,0,0,0
18/6/2567,21:00:00,19.5,24.9,25.3,23.2,67.6,49.3,44.5,53.8,0,11,15,13,13.2,0,0,0
18/6/2567,22:00:00,19.4,24.9,25.3,23.2,69.7,50.4,44.5,54.8,0,11,15,13,13.2,0,0,0
18/6/2567,23:00:00,19.5,25,25.4,23.3,71.8,49.3,43.3,54.8,0,11,15,13,13.2,0,0,0
19/6/2567,0:00:00,19.6,24.9,25.3,23.3,72.8,48.2,44.5,55.1,0,9,12,11,10.6,0,0,0
19/6/2567,1:00:00,19.5,24.6,25.1,23.1,74.9,49.3,43.3,55.8,0,9,12,11,10.6,0,0,0
19/6/2567,2:00:00,19.8,24.6,25.1,23.2,74.9,49.3,42.2,55.4,0,9,12,11,10.6,0,0,0
19/6/2567,3:00:00,20,24.5,25,23.2,75.9,48.2,44.5,56.2,0,9,12,11,10.6,0,0,0
19/6/2567,4:00:00,20,24.4,24.9,23.1,77,48.2,44.5,56.5,0,9,12,11,10.6,0,0,0
19/6/2567,5:00:00,20.1,24.4,24.9,23.1,78,50.4,46.7,58.4,0,9,12,11,10.6,0,0,0
19/6/2567,6:00:00,20.1,24.3,24.8,23,79,52.6,46.7,59.5,0,9,12,11,10.6,0,0,1
19/6/2567,7:00:00,19.8,24.2,24.6,22.9,79,52.6,47.9,59.9,0,9,12,11,10.6,187,102,20
19/6/2567,8:00:00,19.7,24.1,24.5,22.8,80.1,51.5,49,60.2,0,9,12,11,10.6,891,628,55
